note;commentaire;date;site;scrap_date
3;boycot amazon donc j'utilise temu revanche faut faire super attention prix pouvez très facilement sans faire exprès acheter quelque chose moindre qualité prix voir plus action trouve deux chez quand désactivez notifications messages comme untel vient d'acheter articles alors hors connexion grand temps faire thérapie contre consumérisme l'article l'aurez mois croyez vraiment changer vie puisque qualité contradiction présenté l'écran très attention mesures prenez garde ;2024-02-01 11:23:24;cdiscount.com;2024-02-01 21:07:43
5;recommande jamais problème payements livraisons dernière commande j'ai bien descriptifs donc pensais remboursements font rapidement choisit bon d'achat dirais emb tant généreux part temu c'est qu'on dit gardé produits plus remboursement merci ;2024-01-30 18:33:54;cdiscount.com;2024-02-01 21:07:43
5;site sérieux rapide tellement choix sympas après achète chinois alors sait quoi s'attendre néanmoins chinois progresser qualité conquérir marché occidental résultat plut bien j'achète fonction besoins uniquement prends temps détailler jusqu' présent tous achats satisfont recommande volontiers site ;2024-01-29 19:09:10;cdiscount.com;2024-02-01 21:07:43
1;première expérience photomaton permis conduire photo donné comme conforme devais recevoir copie numérique mail n'ai rien euros perduces photos jugés non conforme antsje recommance autre photomaton réussi tant bien mal avoirdes photos d'identité déclarés nouvelle fois conforme tout documents officiel nouveau refusé ants encore euros perdu timbre chaque fois expédier photo cela provoque lenteurs incroyable qu'il délais ants chaque fois qu'une ploto refusée c'est toute demande refaire j'ai nouveau rendez mairie mois faudra troisième mois avoir pièce d'identité j'éi fais demande remboursement justificatif internet dit demande pris compte recevez aucun accusé réception cette demande disparait n'y ensuite aucune nouvelle c'est inadmissible ;2024-02-01 14:03:01;cdiscount.com;2024-02-01 21:07:43
1;j'ai acheté lames gilettes enfin ressemble première utilisation elles font mal comme elles utilisée déj plusieurs fois qualité vraiment médiocre prix étonnant plus aberrant avis site tout articles pratiquement voir étoiles comment c'est possible vendant faux avis retire mauvais européens trop facile arnaquer plus jamais ;2024-01-31 13:54:04;cdiscount.com;2024-02-01 21:07:43
4;j'ai dit tout mal pensais temu précédents posts souhaiterais signaler aussi positif troisième commande tout déroule parfaitement commande livraisons sérieux contre qualité certains articles laisse désirer raisons morales éthiques commanderai plus articles temu sauf besoin sollicitations font commande finalement dépense plus argent sans réel besoin livraisons gratuites enfin minimum achat euros concourent cette frénésie achat ;2024-01-29 15:52:16;cdiscount.com;2024-02-01 21:07:43
5;commandes passées articles conforme annonces très satisfaite achats idem habits belle qualité motifs etc prix correct voir réduction délai affiché mail trouve niveau temu sérieux recommande car satisfaite déj d'autres articles vue ;2024-01-28 22:28:24;cdiscount.com;2024-02-01 21:07:43
1;impossible payer toujours carte gold ete refuse amazon plus serieux passe sans probleme besoin argent tres mecontent ;2024-01-31 11:14:13;cdiscount.com;2024-02-01 21:07:43
4;livraisons gratuites effectuées délais remboursement rapide articles défectueux peut retourner vais remettre recyclage choix variés peut tre plus détails certains articles comme utilise ble usb dimensions n'emp che j'adore ;2024-01-30 13:37:30;cdiscount.com;2024-02-01 21:07:43
1;attention articles manquants colis impossible faire rembourser honteux jamais problèmes temu commande divisée colis premier colis eme oublie portait numéro suivi autre commande arrivée aussi incomplete refusent rembourser prétextant entrep bien envoyé articles colis bien arrivé bref aucun moyen retourner échangé chat plusieurs personnes rien bouge discours sourd recommande plus site ;2024-01-31 09:47:20;cdiscount.com;2024-02-01 21:07:43
2;modele taille correspond ilcetait commandé shirt correspond photo couleur motif brodé photo vulgaire collant plastifié testé appris fini ;2024-01-30 11:15:34;cdiscount.com;2024-02-01 21:07:43
5;prix j'étais vraiment méfiante j'ai très agréablement surprise rien redire j'avais commandé lampes bureau sous tements j'en très satisfaite excellent rapport qualité prix recommande ;2024-01-29 19:39:24;cdiscount.com;2024-02-01 21:07:43
5;très bien ras merci contre faites plus jamais livrer colis prive plus livraison proscrire définitivement charlatans mauvais surcroit menteurs paye livraison domicile dép ;2024-01-29 19:29:41;cdiscount.com;2024-02-01 21:07:43
1;hier j'ai commander mixeur grain cafer aujourd'hui essayer rentrer compte carte essayer taper code carte trois fois carte bloquer alors qu'elle voil ncidence cette histoire m'a ter nouvelle carte ;2024-01-30 19:08:27;cdiscount.com;2024-02-01 21:07:43
5;j'ai fait plusieurs commandes toujours ues semaine environ article remboursé immediatement c'est vrai avoir trouve toujours quelque chose acheter demandé retourner article veux profiter instant recommande ;2024-01-29 00:35:57;cdiscount.com;2024-02-01 21:07:43
5;trop cool wsh aime tellement attache site veux tout acheter fiable sais veux anniversaire comme temu ;2024-01-30 19:11:57;cdiscount.com;2024-02-01 21:07:43
3;moment tres bien aujourd hui voulu faire commande articles euros total euros oui euros ;2024-01-30 17:41:46;cdiscount.com;2024-02-01 21:07:43
1;étoile parce possibilité faire moins j'ai passé plusieurs commandes chez temu jusqu'ici souci particulier dernière commande d'une valeur euros date n'est jamais arrivée malgré l'avis suivi indiquant colis bien livré après plusieurs tentatives d'explications demandes remboursement plusieurs tickets ouverts puis refermés temu j'ai mail m'indiquant leurs équipes enqu point vue colis livrer bonne adresse tous articles commandés tient voil l'affaire s'arr ici sauf vraie vie faits n'ai jamais colis question n'ai jamais rembourser alors faire rien comment qualifier ceci vol arnaque oui j'avais prévenu cette possibilité d'arnaque qu'autour déj quelques cas cette entreprise chinoise j'ai voulu croire tout passerais mieux quel dommage donc invite fortement revoir pulsions achat site frauduleux temu arnaque temu arnaque date commande janv numéro commande ;2024-02-01 11:44:36;cdiscount.com;2024-02-01 21:07:43
3;délais tenus regrette depuis commande littéralement inondée spams centaine jour environ ;2024-01-30 09:34:46;cdiscount.com;2024-02-01 21:07:43
5;articles prix très intéressants évidemment parfois qualité moindre sait quand paie peu énormément choix toutes sortes catégories tements homme femme cuisine maison toujours marchandise bon état temps imparti service après vente excellent très très réactif remboursements quasi immédiats opérateurs très compréhensifs j'avais peur avant commander première fois maintenant commande très régulièrement jamais aucun souci recommande ;2024-01-23 23:46:36;cdiscount.com;2024-02-01 21:07:43
5;super expérience achat description produits parfaite bien valeur rapport qualité prix excellent rapport autre sites ligne option garantie rembourse mois 'est vraiment super change 'avis livraison jrs ouvres rien dire ;2024-02-01 12:42:58;cdiscount.com;2024-02-01 21:07:43
3;profitez offres attention pieges nottament abonnements divers ristournes offres spéciales plupart prennent déception faut etre taquet lire lignes désabonner temps sinon gare porte monnaie j'ai oublié désabonner cdiscount volonté service client refusé rembourser renouvellement jour d'avant oui droit c'est bien premiere fois qu'on fait tous autres commerces j'ai affaire compréhensifs indulgents cas similaires bon entendeur salut mise jour fait demande résiliation bien temps insistant fini valider demande rembourser pense présent avis fait effet remonte d'une étoile ;2024-01-31 15:44:44;cdiscount.com;2024-02-01 21:07:43
2;j'ai déja avis trés défavorable étoile décembre reviens plus d'un mois rajouter étoile j'ai frigo abimé semaine remplacer eme arrivé aussi abimé reparti aussit sav totalement incompétent voulait retirer euros prix d'achat m'avait annoncé jours maxi remboursement rien après mois obligé d'envoyer recommandé non remboursé faire rembourser semaine voila petite étoile plus changera rien fait cette société blacklist ;2024-01-30 10:38:40;cdiscount.com;2024-02-01 21:07:43
5;très contente cdiscount efficaces consciencieux j'aime cdiscount volonté viens commander balai aspirateur minutes ois demain alors dire plus oui merci cdiscount ;2024-01-29 11:11:01;cdiscount.com;2024-02-01 21:07:43
5;commande passée livraison prévue coup livrée bien avant merci très bon article bonne qualité coutures toutes vérifiées sans aucun problème veste toute fourrée l'intérieur l'impression visuelle dos semble bonne qualité juste petite remarque annonce visuel n'est vraiment juste flocage vinyle autocollant lisse sans relief espérons qu'il tienne lavage part c'était première cde cdiscount tout c'est très bien passé commande paiement ligne jusqu' livraison ;2024-01-24 14:44:43;cdiscount.com;2024-02-01 21:07:43
5;nombreux filtres différents appareils prix sympa cela permet d'y voir plus clair lorsque l'on peu néophyte surtout lorsque l'on avis d'autres utilisateurs acheté article ;2024-01-24 14:38:09;cdiscount.com;2024-02-01 21:07:43
4;après longues négociations téléphone courrier sav fini résoudre litige manière super correcte commerciale remercie équipe long assuré remercie équipe discount ;2024-01-30 10:35:18;cdiscount.com;2024-02-01 21:07:43
5;chat hospitalisé fois suite problème stresse bloquait reims pouvait plus uriner vétérinaire conseillé d'essayer prise feliway depuis chat beaucoup moins stressé recommence jouer santé c'est beaucoup améliorée recommande produit ;2024-01-22 13:06:08;cdiscount.com;2024-02-01 21:07:43
2;cas problème n'attendez rien service client preparez devoir appeler fois retour d'un produit défectueux charge lamentable ;2024-01-29 22:37:11;cdiscount.com;2024-02-01 21:07:43
5;rapport qualité prix soucis proposer moyens dépannage service après vente avis ressenti exprime trouve utile l'entreprise question ;2024-01-25 21:22:07;cdiscount.com;2024-02-01 21:07:43
5;client depuis plusieurs années chez cdiscount vaste choix sérieux envois prise charge commandes trés trés satisfait ;2024-01-25 09:19:23;cdiscount.com;2024-02-01 21:07:43
3;bjr site cdiscount beaucoup problème articles oit bien changé ;2024-01-30 15:16:25;cdiscount.com;2024-02-01 21:07:43
1;rapide prix correctsles pratiques plus douteuses cagnotte disparait toute seule supposé réapparaitre plus tard abonnements clairs faut bien lire lignes leurs pseudos avantages font penser attrape nigauds recevaient grand père courrier félicitation gagné aucun numéro téléphone joindre lien vers leurs fuir ;2024-01-31 21:21:32;cdiscount.com;2024-02-01 21:07:43
5;cdiscount offre choix très vaste produits bien souvent prix plus compétitifsla navigation agréable site fonctionne bien expéditions très rapides encore plus produits cdiscount volonté ;2024-01-24 13:50:19;cdiscount.com;2024-02-01 21:07:43
5;site top j'utilise cdiscount depuis plusieurs années maintenant recommande ;2024-02-01 12:17:37;cdiscount.com;2024-02-01 21:07:43
3;n'ayant numéro commande n'ai donner précisions vendeurs portemanteau donc avoir crochets remplacement désirais j'ai racheter porte manteau ;2024-01-23 12:14:19;cdiscount.com;2024-02-01 21:07:43
5;très bon site achats faciles réaliser délais livraison respectés recommande ;2024-01-29 12:32:22;cdiscount.com;2024-02-01 21:07:43
2;très spécialement cdiscount vendeur téléphone société titanium impossible faire rembourser car dois envoyer téléphone chez xiaomi resté mois sans téléphone sauf téléphone c'est outil travail réponse serre rien beaucoup moins soucis amazon ;2024-01-23 18:15:18;cdiscount.com;2024-02-01 21:07:43
5;toujours aucuns problèmes passer commandesimpeccable ;2024-02-01 06:42:53;cdiscount.com;2024-02-01 21:07:43
1;voleurs cliente depuis années j'ai toujours commandé électroménager chez discount n'ai jamais soucis c'est terminé prochaine fois c'est amazon tampis fera plus travailler fran ais hotte continental edison euros fonctionne arrivant donne numéro téléphone sav dit s'occuper cette référence ducoup rappeller cdiscount fait peux rétracter parce j'ai utilisé hotte voleurs n'y d'autre mot adieu cdiscount profitez bien derniers euros part jamais ;2024-02-01 14:32:06;cdiscount.com;2024-02-01 21:07:43
